filename,FPA,AAE,numOfnonZero,L1,MSE
ant-1.3,0.7539393939393939,0.38198019454154597,21,3.2949610725959957,0.3901217532560912
ant-1.4,0.7471910112359551,0.3387602040152779,21,0.9355781180698752,0.24264584542278722
ant-1.5,0.697220867869332,0.5639277539895129,21,6.930590855762167,0.9298162319733279
ant-1.6,0.8236250464511334,0.49343845669059916,21,1.9572549203210021,0.6811704786002946
ant-1.7,0.7406616099440054,0.83193769628033,21,7.3615966745094115,1.7360514102673028
camel-1.0,0.7897176569742942,0.09746667186413456,21,0.6127772576031252,0.042954047281631005
camel-1.2,0.5043969928412987,3.686966325122749,21,31.32548309762409,31.04491824135169
camel-1.4,0.6326954676160482,0.9907440698145774,21,8.310180083748135,2.406029284708161
camel-1.6,0.6212103626943005,32.2709161778946,21,377.0168998894032,2789.4370373185066
ivy-1.1,0.6908324633646522,5.235426942696992,21,62.26748230337317,53.529695446623165
ivy-1.4,0.6230982019363762,0.23443133935797061,21,1.4954656933957713,0.1439252654841319
ivy-2.0,0.7480215097402597,0.3149594069107495,21,1.4971999945612107,0.23595591119516912
jedit-3.2,0.6324973052048044,4.064934804609367,21,36.57019107542295,33.374686087270476
jedit-4.0,0.557999305917057,18.673015611267573,21,123.89236770972833,667.0464332001441
jedit-4.1,0.5424790263499941,8.856680751904033,21,70.35417761710306,153.94283257865115
jedit-4.2,0.6179116754922626,4.555400031851185,21,33.38306324030032,44.3920419909646
jedit-4.3,0.5282859078590786,0.33064899691215127,21,2.1339081900750165,0.2538983648150935
log4j-1.0,0.7115968427443837,1.8062607968322908,21,24.30806110760345,5.705915025721179
log4j-1.1,0.7407723490505654,1.3927910395162613,21,24.80077362594394,3.4192778788388436
log4j-1.2,0.5986972279361348,0.8499372511453304,21,4.2472580321452735,1.40050342295998
lucene-2.0,0.7712590891695369,1.1238768129699812,21,9.449094274327242,2.9391383293338382
lucene-2.2,0.6918676289385671,2.1628669414212363,21,33.40588579071049,8.796926725502686
lucene-2.4,0.6874860387192852,1.593776332812124,21,10.705647390579937,5.137853883103428
poi-1.5,0.6937165346559084,1.1536297671323155,21,5.510195941448622,2.8736892955491458
poi-2.0,0.6268169198105504,0.2544128432007341,21,4.585385845570761,0.16110912692589088
poi-2.5,0.6694700460829494,0.7994690168855952,21,6.65193000742164,1.452608213360729
poi-3.0,0.5700180995475113,1.7619992425393298,21,19.812016169614207,11.167124074175147
synapse-1.0,0.6939642098877767,0.3814162570008925,21,5.233527179115347,0.29486950477787743
synapse-1.1,0.7966147966147966,0.48626420568431794,21,3.7096741662254193,0.5325450987841355
synapse-1.2,0.7025592672413793,0.6483903876808125,21,6.638204326702892,0.9642305292167364
velocity-1.4,0.6114431486880466,0.912326538894039,21,8.094357921176265,1.711644197094994
velocity-1.5,0.5752887031651467,5.292346428311943,21,86.98179476589802,58.59627666998693
velocity-1.6,0.6822339692024821,2.2818367626656317,21,23.36665474269236,10.127378830068823
xalan-2.4,0.7851367166719864,0.2970175181936312,21,0.6256925792136194,0.27611252612144244
xalan-2.5,0.6587819218420565,0.6100566370839796,21,0.8451711733552483,0.6173360846237074
xalan-2.6,0.6915769491525424,0.6119467870489526,21,2.873234144823398,0.6802316624493443
xalan-2.7,0.5588050973275398,0.4795974120913809,21,2.9975773964342998,0.5259069506072306
xerces-init,0.6367265469061876,2.0259161671520314,21,27.569637659676328,8.865122376033018
xerces-1.2,0.7406126482213439,0.4107999277857691,21,2.640562674865131,0.3704774416614212
xerces-1.3,0.7850026878953208,0.80870276282468,21,8.331282996758762,1.8153971908620303
xerces-1.4,0.6747278485328969,3.716567021843361,21,43.87029025199022,45.19264968425776
