filename,FPA,AAE,numOfnonZero,L1,MSE
ant-1.3,0.9429090909090909,0.13951999999999998,0,0,0.06492799999999999
ant-1.4,0.9033588333731771,0.14314205457463877,0,0,0.047391806039644324
ant-1.5,0.9513408093612872,0.058430034129692825,0,0,0.014939931740614337
ant-1.6,0.9101867335562988,0.1881481481481482,0,0,0.10246894586894585
ant-1.7,0.9258845955283745,0.17904697986577184,0,0,0.11839744966442951
camel-1.0,0.9832490518331226,0.03221238938053091,0,0,0.008393510324483777
camel-1.2,0.8865194595684613,0.3639944772441168,0,0,0.4793701975766172
camel-1.4,0.9460495686704095,0.20221330275229377,0,0,0.20050332568807336
camel-1.6,0.943919170984456,0.2719012665515261,0,0,0.3612860673142372
ivy-1.1,0.8584077639871631,0.5768093093093094,0,0,1.3148417710210218
ivy-1.4,0.9723374827109267,0.047095435684647205,0,0,0.01337219917012448
ivy-2.0,0.9565239448051948,0.08931818181818191,0,0,0.03081477272727273
jedit-3.2,0.913780990144749,0.5329044117647059,0,0,1.5683856617647058
jedit-4.0,0.9323341430967668,0.30200272331154665,0,0,0.39675288970588235
jedit-4.1,0.9255435424790264,0.27060897435897474,0,0,0.3178413461538461
jedit-4.2,0.9596550305896869,0.1343051771117167,0,0,0.11493814713896457
jedit-4.3,0.9857723577235772,0.025035793744257642,0,0,0.00945829693314894
log4j-1.0,0.916575591985428,0.19740740740740742,0,0,0.15910592592592593
log4j-1.1,0.8923618519308726,0.2522935779816513,0,0,0.18041284403669725
log4j-1.2,0.6513664413752571,0.3310243902439025,0,0,0.23501658536585365
lucene-2.0,0.8770952927669345,0.4423974358974359,0,0,0.5518345274928775
lucene-2.2,0.8377730837685071,0.5259694428378637,0,0,1.191762305997365
lucene-2.4,0.8258213886820551,0.5164705882352943,0,0,0.7070764705882353
poi-1.5,0.8253263256594369,0.4444926818376188,0,0,0.4884255624714556
poi-2.0,0.9455332353421525,0.06338906581740976,0,0,0.015380964702760085
poi-2.5,0.7577948261416003,0.21395194805194798,0,0,0.13223830589716407
poi-3.0,0.7942714932126697,0.2972501110001112,0,0,0.3023400652406956
synapse-1.0,0.9617834394904459,0.07808917197452224,0,0,0.025537579617834396
synapse-1.1,0.9031304031304032,0.18144219219219215,0,0,0.10230135464290821
synapse-1.2,0.8804552801724138,0.21960937500000002,0,0,0.13452187499999999
velocity-1.4,0.713228862973761,0.18617346938775525,0,0,0.09340561224489795
velocity-1.5,0.7906796171330153,0.35387850467289694,0,0,0.32429205607476635
velocity-1.6,0.8972190301080212,0.2842794759825327,0,0,0.2417563318777292
xalan-2.4,0.9417402560556087,0.1081327800829877,0,0,0.04345753803596127
xalan-2.5,0.8109983043811695,0.20592572495997175,0,0,0.10240103993033496
xalan-2.6,0.8242856497175142,0.1862370689673654,0,0,0.08562319659900863
xalan-2.7,0.6071487198183957,0.12009340033371554,0,0,0.05604125603587893
xerces-init,0.8277703851556147,0.28029634528708613,0,0,0.24279454049322063
xerces-1.2,0.9249703557312253,0.14795683347303634,0,0,0.08666759069400372
xerces-1.3,0.956290246943234,0.16449153789551144,0,0,0.24838942775049686
xerces-1.4,0.8279462474212743,0.6027339318844419,0,0,2.1083869426064012
