filename,FPA,AAE,numOfnonZero,L1,MSE
ant-1.3,0.7912727272727272,0.38481855730948866,63,11.70449264570458,0.41285256358206157
ant-1.4,0.5979560124312694,0.384186924167356,63,9.320040637082526,0.2928220575825684
ant-1.5,0.7423695758166748,0.20663383029600738,63,9.105621347877955,0.11073651093053641
ant-1.6,0.8300507865725257,0.5110606409356772,63,12.310081701842755,0.8907184107910348
ant-1.7,0.8079544100710854,0.49311300625318444,63,16.56878068402887,0.872301695854116
camel-1.0,0.7572692793931732,0.10520325062765214,63,10.362872084921342,0.057297043339710384
camel-1.2,0.6787075897358338,1.0528850554152724,63,14.413666158507253,3.3942501288685314
camel-1.4,0.806825961933452,0.5111158708308123,63,17.830778337685732,1.2752252665461348
camel-1.6,0.769740932642487,0.7089936262216088,63,32.78901003075096,2.608647275794669
ivy-1.1,0.8200904767428373,1.4963785409787338,63,31.299315469220026,14.896011561534493
ivy-1.4,0.7309820193637621,0.15517797224145563,63,9.571711564297827,0.09125478727693985
ivy-2.0,0.824117288961039,0.2393468661775543,63,13.584087382279643,0.2088091067930705
jedit-3.2,0.795840391130274,1.3900059673875034,63,25.30102126967191,14.517582100265217
jedit-4.0,0.8159089594539881,0.782777660650589,63,22.687557304404613,4.780963412226837
jedit-4.1,0.8217387451258419,0.6438170848089246,63,23.75418593529635,2.0473468078764245
jedit-4.2,0.26183743766387296,0.47572989074231803,63,10.745104612011922,1.1225721084340718
jedit-4.3,0.5846883468834688,0.061628180240783134,63,11.281244014990241,0.028392319079396083
log4j-1.0,0.8527018822100789,0.37598045018726534,63,22.970322214524217,0.7324864115444978
log4j-1.1,0.7870706208662257,1.001469616467612,63,10.254801115165778,2.260960745538908
log4j-1.2,0.5753256930159663,1.0292751363075439,63,13.642804773844341,2.2673929878152794
lucene-2.0,0.7840030616150019,1.3082977124745412,63,14.353015038772044,6.9206968466658845
lucene-2.2,0.7315906823915977,1.4483514608997863,63,18.637907617418144,11.48988805921909
lucene-2.4,0.7368531273268801,1.4251347823285443,63,23.463231252900957,6.744900180006262
poi-1.5,0.6432748538011696,1.288417820452417,63,13.907292825504518,5.490564242789161
poi-2.0,0.49469214437367304,0.21653737636063292,63,9.679728695893147,0.12482205448045303
poi-2.5,0.6669983242563887,0.7156149283020279,63,15.825420958319238,1.4528294495351064
poi-3.0,0.6918212669683258,0.898266730199326,63,16.946692554498327,3.4241413407095016
synapse-1.0,0.6222323324234152,0.24409869712880766,63,9.358671797660099,0.21894541725354322
synapse-1.1,0.7245882245882246,0.5955718958295706,63,9.864253607711857,0.8938575558307399
synapse-1.2,0.748962823275862,0.5263580619546357,63,20.164230427103277,0.690670444234136
velocity-1.4,0.6305879494655005,0.5609265150169853,63,15.900131135539917,0.6938289218460221
velocity-1.5,0.6978004912894937,1.089920522424147,63,17.885716349851982,2.627130673149424
velocity-1.6,0.7789014019765571,0.846026452984261,63,17.73981937714488,2.469363496693801
xalan-2.4,0.776767031953754,0.30742258482483587,63,10.829681620551248,0.33216658740491545
xalan-2.5,0.6255156627805804,0.6533869488092998,63,11.448073464297494,0.8220895560542135
xalan-2.6,0.6965749152542373,0.589391765137281,63,20.51346271493771,0.6791865081774163
xalan-2.7,0.5770943128937791,0.3855598350672164,63,12.825496743949497,0.40103483637788073
xerces-init,0.7706069342795889,0.6594471006116667,63,26.77054086713465,1.6103442431576875
xerces-1.2,0.7323320158102766,0.39152855797302893,63,12.926586971043003,0.3757469307048506
xerces-1.3,0.7691898569124661,0.5839628053283735,63,11.864504184442442,3.409115512125389
xerces-1.4,0.7751372478816088,1.8582600909713212,63,34.81871581374444,20.105993981829535
